135,13142.3,4965.25,10945.4,0.5,9195.22,2013.5,0.5,4636,5021,5543,5952,5863,4678,3364,2787,2633,3025,6166,2665,71,3043.64
140,12690.2,5974.48,9593.81,0.5,9215.95,0.5,0.5,4546,5133,5681,6051,5549,4301,3084,2517,2407,3467,4323,1700,40,2059.25
145,12946.6,6555.89,8794.24,867.312,6774.49,0.5,0.5,4756,5236,5962,6097,5489,4276,3008,2228,2265,3544,4212,1157,14,3446.67
150,8822.3,7697.41,3592.27,7378.13,1501.85,0.5,0.5,3567,4313,4743,5043,4603,3769,3175,3155,3111,2718,1542,226,3,2414.7
155,9750.37,6793.77,5483.37,3246.12,5600.5,0.5,0.5,3714,4391,4991,5083,4480,3657,2757,2351,3023,4673,4071,547,12,4587.35
160,11033.5,11172.6,2846.43,10417.5,0.5,0.5,0.5,4688,5606,6423,6436,5800,4574,3616,3946,5206,3911,881,35,1,4992.42
165,7116.98,1033.01,5475.63,195.62,0.5,0.5,0.5,2080,2513,2657,2447,2180,1798,2089,3149,1389,73,1,1,1,3723.02
170,10748.6,9964.76,3515.23,8726.16,0.5,0.5,0.5,4379,5302,6118,6142,5216,4200,3422,3930,5357,3928,566,12,1,5947.68
175,15157.8,13758.5,5142.33,11174.3,0.5,0.5,0.5,6119,7463,8481,8629,7324,5599,4482,5530,7880,4697,701,13,2,8603.51
180,17738.1,16458.1,6174.88,12047.1,0.5,0.5,0.5,7312,8751,9992,10122,8916,6747,5042,4672,5786,5787,1857,28,2,7512.36
185,12943.2,13400.1,3626,11538.1,0.5,0.5,0.5,5392,6767,7613,7854,6721,5293,4301,4586,4473,3299,1497,40,1,3868.17
190,15638.6,18897.7,5338.3,14290,0.5,0.5,0.5,6778,8645,10363,10678,9352,7393,5525,5069,5626,7126,3604,70,1,9206.77
195,10416.3,10187.4,4276.2,9937.94,0.5,0.5,0.5,4167,5379,6135,6421,5670,4562,4122,5038,4416,2175,541,16,1,3159.06
200,13391.6,7657.07,11633,4286.32,0.5,0.5,0.5,4596,5791,7083,7421,6599,5135,4929,6428,6065,2366,154,2,1,9358.12
205,11591.9,16396.3,5909.63,13677.3,0.5,0.5,0.5,5157,6944,8629,9591,8631,6860,5409,5488,8054,6041,982,28,1,8410.65
210,21807.8,9717.6,27538.3,2472.15,0.5,0.5,0.5,6951,9190,11239,12872,12266,10338,8684,8848,8217,3138,145,1,1,13032.5
215,16834.4,24687.7,14461.9,17567.3,179.409,0.5,0.5,7766,10039,13304,15730,15159,12128,8678,6819,6213,8564,4118,194,1,9919.03
220,15544,21645.1,18694.3,11080.3,4343.84,0.5,0.5,6895,9127,12482,15250,14866,12029,8186,5825,5507,8299,4422,362,12,8039.5
